pgx:icdom-80001	Neoplasm, uncertain whether benign or malignant	5
pgx:icdom-80050	Clear cell tumor, NOS	45
pgx:icdom-80103	Carcinoma, NOS	1603
pgx:icdom-80123	Large cell carcinoma, NOS	96
pgx:icdom-80203	Carcinoma, undifferentiated, NOS	13
pgx:icdom-80213	Carcinoma, anaplastic, NOS	59
pgx:icdom-80223	Pleomorphic carcinoma	21
pgx:icdom-80313	Giant cell carcinoma	16
pgx:icdom-80323	Spindle cell carcinoma, NOS	1
pgx:icdom-80413	Small cell carcinoma, NOS	422
pgx:icdom-80463	Non-small cell carcinoma	169
pgx:icdom-80523	Papillary squamous cell carcinoma	1
pgx:icdom-80703	Squamous cell carcinoma, NOS	770
pgx:icdom-80713	Squamous cell carcinoma, keratinizing, NOS	1
pgx:icdom-80723	Squamous cell carcinoma, large cell, nonkeratinizing, NOS	11
pgx:icdom-80753	Squamous cell carcinoma, adenoid	3
pgx:icdom-81203	Transitional cell carcinoma, NOS	36
pgx:icdom-81233	Basaloid carcinoma	2
pgx:icdom-81401	Atypical adenoma	6
pgx:icdom-81403	Adenocarcinoma, NOS	3226
pgx:icdom-81561	Somatostatinoma, NOS	2
pgx:icdom-81563	Somatostatinoma, malignant	1
pgx:icdom-81603	Cholangiocarcinoma	45
pgx:icdom-81623	Klatskin tumor	4
pgx:icdom-81703	Hepatocellular carcinoma, NOS	195
pgx:icdom-81803	Combined hepatocellular carcinoma and cholangiocarcinoma	1
pgx:icdom-82113	Tubular adenocarcinoma	43
pgx:icdom-82403	Carcinoid tumor, NOS	17
pgx:icdom-82443	Mixed adenoneuroendocrine carcinoma	1
pgx:icdom-82463	Neuroendocrine carcinoma, NOS	2
pgx:icdom-82473	Merkel cell carcinoma	14
pgx:icdom-82503	Bronchiolo-alveolar adenocarcinoma, NOS	16
pgx:icdom-82513	Alveolar adenocarcinoma	39
pgx:icdom-82543	Bronchiolo-alveolar carcinoma, mixed mucinous and non-mucinous	20
pgx:icdom-82603	Papillary adenocarcinoma, NOS	49
pgx:icdom-82633	Adenocarcinoma in tubulovillous adenoma	1
pgx:icdom-82903	Oxyphilic adenocarcinoma	1
pgx:icdom-83103	Clear cell adenocarcinoma, NOS	113
pgx:icdom-83123	Renal cell carcinoma, NOS	132
pgx:icdom-83173	Renal cell carcinoma, chromophobe type	1
pgx:icdom-83183	Renal cell carcinoma, sarcomatoid	4
pgx:icdom-83303	Follicular adenocarcinoma, NOS	10
pgx:icdom-83353	Follicular carcinoma, minimally invasive	6
pgx:icdom-83703	Adrenal cortical carcinoma	16
pgx:icdom-83800	Endometrioid adenoma, NOS	5
pgx:icdom-83803	Endometrioid adenocarcinoma, NOS	130
pgx:icdom-83823	Endometrioid adenocarcinoma, secretory variant	3
pgx:icdom-84303	Mucoepidermoid carcinoma	8
pgx:icdom-84403	Cystadenocarcinoma, NOS	27
pgx:icdom-84413	Serous cystadenocarcinoma, NOS	389
pgx:icdom-84533	Intraductal papillary-mucinous carcinoma, invasive	1
pgx:icdom-84613	Serous surface papillary carcinoma	2
pgx:icdom-84703	Mucinous cystadenocarcinoma, NOS	7
pgx:icdom-84803	Mucinous adenocarcinoma	21
pgx:icdom-84806	Pseudomyxoma peritonei	1
pgx:icdom-84903	Signet ring cell carcinoma	27
pgx:icdom-85003	Infiltrating duct carcinoma, NOS	1546
pgx:icdom-85032	Noninfiltrating intraductal papillary adenocarcinoma	1
pgx:icdom-85033	Intraductal papillary adenocarcinoma with invasion	2
pgx:icdom-85103	Medullary carcinoma, NOS	11
pgx:icdom-85203	Lobular carcinoma, NOS	11
pgx:icdom-85223	Infiltrating duct and lobular carcinoma	3
pgx:icdom-85303	Inflammatory carcinoma	13
pgx:icdom-85503	Acinar cell carcinoma	1
pgx:icdom-85603	Adenosquamous carcinoma	79
pgx:icdom-85801	Thymoma, NOS	1
pgx:icdom-86203	Granulosa cell tumor, malignant	3
pgx:icdom-87203	Malignant melanoma, NOS	1957
pgx:icdom-87303	Amelanotic melanoma	153
pgx:icdom-87433	Superficial spreading melanoma	4
pgx:icdom-87443	Acral lentiginous melanoma, malignant	16
pgx:icdom-87463	Mucosal lentiginous melanoma	3
pgx:icdom-88003	Sarcoma, NOS	16
pgx:icdom-88023	Giant cell sarcoma	2
pgx:icdom-88063	Desmoplastic small round cell tumor	2
pgx:icdom-88103	Fibrosarcoma, NOS	113
pgx:icdom-88113	Fibromyxosarcoma	2
pgx:icdom-88303	Malignant fibrous histiocytoma	10
pgx:icdom-88503	Liposarcoma, NOS	17
pgx:icdom-88523	Myxoid liposarcoma	1
pgx:icdom-88543	Pleomorphic liposarcoma	1
pgx:icdom-88583	Dedifferentiated liposarcoma	11
pgx:icdom-88600	Angiomyolipoma	3
pgx:icdom-88903	Leiomyosarcoma, NOS	22
pgx:icdom-88910	Epithelioid leiomyoma	1
pgx:icdom-89003	Rhabdomyosarcoma, NOS	26
pgx:icdom-89103	Embryonal rhabdomyosarcoma, NOS	39
pgx:icdom-89123	Spindle cell rhabdomyosarcoma	1
pgx:icdom-89203	Alveolar rhabdomyosarcoma	19
pgx:icdom-89303	Endometrial stromal sarcoma, NOS	2
pgx:icdom-89361	Gastrointestinal stromal tumor, NOS	16
pgx:icdom-89363	Gastrointestinal stromal sarcoma	8
pgx:icdom-89403	Mixed tumor, malignant, NOS	3
pgx:icdom-89603	Nephroblastoma, NOS	17
pgx:icdom-89633	Malignant rhabdoid tumor	15
pgx:icdom-89703	Hepatoblastoma	151
pgx:icdom-89803	Carcinosarcoma, NOS	17
pgx:icdom-90003	Brenner tumor, malignant	3
pgx:icdom-90203	Phyllodes tumor, malignant	1
pgx:icdom-90403	Synovial sarcoma, NOS	2
pgx:icdom-90413	Synovial sarcoma, spindle cell	4
pgx:icdom-90433	Synovial sarcoma, biphasic	6
pgx:icdom-90503	Mesothelioma, malignant	57
pgx:icdom-90513	Fibrous mesothelioma, malignant	15
pgx:icdom-90523	Epithelioid mesothelioma, malignant	49
pgx:icdom-90533	Mesothelioma, biphasic, malignant	18
pgx:icdom-90603	Dysgerminoma	2
pgx:icdom-90653	Germ cell tumor, nonseminomatous	2
pgx:icdom-90703	Embryonal carcinoma, NOS	7
pgx:icdom-90713	Yolk sac tumor	1
pgx:icdom-90801	Teratoma, NOS	2
pgx:icdom-90803	Teratoma, malignant, NOS	1
pgx:icdom-90813	Teratocarcinoma	3
pgx:icdom-90853	Mixed germ cell tumor	7
pgx:icdom-91003	Choriocarcinoma, NOS	13
pgx:icdom-91203	Hemangiosarcoma	1
pgx:icdom-91303	Hemangioendothelioma, malignant	2
pgx:icdom-91803	Osteosarcoma, NOS	165
pgx:icdom-91853	Small cell osteosarcoma	1
pgx:icdom-92203	Chondrosarcoma, NOS	19
pgx:icdom-92313	Myxoid chondrosarcoma	3
pgx:icdom-92433	Dedifferentiated chondrosarcoma	6
pgx:icdom-92503	Giant cell tumor of bone, malignant	4
pgx:icdom-92603	Ewing sarcoma	124
pgx:icdom-93653	Askin tumor	9
pgx:icdom-93713	Chondroid chordoma	10
pgx:icdom-93803	Glioma, malignant	43
pgx:icdom-93823	Mixed glioma	2
pgx:icdom-94003	Astrocytoma, NOS	123
pgx:icdom-94013	Astrocytoma, anaplastic	19
pgx:icdom-94211	Pilocytic astrocytoma	3
pgx:icdom-94403	Glioblastoma, NOS	379
pgx:icdom-94413	Giant cell glioblastoma	1
pgx:icdom-94423	Gliosarcoma	14
pgx:icdom-94503	Oligodendroglioma, NOS	10
pgx:icdom-94513	Oligodendroglioma, anaplastic	3
pgx:icdom-94703	Medulloblastoma, NOS	54
pgx:icdom-94733	Primitive neuroectodermal tumor, NOS	15
pgx:icdom-95003	Neuroblastoma, NOS	308
pgx:icdom-95083	Atypical teratoid/rhabdoid tumor	6
pgx:icdom-95103	Retinoblastoma, NOS	12
pgx:icdom-95300	Meningioma, NOS	7
pgx:icdom-95403	Malignant peripheral nerve sheath tumor	12
pgx:icdom-95600	Neurilemoma, NOS	1
pgx:icdom-95813	Alveolar soft part sarcoma	1
pgx:icdom-95903	Malignant lymphoma, NOS	1
pgx:icdom-95913	Malignant lymphoma, non-Hodgkin, NOS	33
pgx:icdom-96503	Hodgkin lymphoma, NOS	38
pgx:icdom-96733	Mantle cell lymphoma	34
pgx:icdom-96783	Primary effusion lymphoma	55
pgx:icdom-96793	Mediastinal large B-cell lymphoma	10
pgx:icdom-96803	Malignant lymphoma, large B-cell, diffuse, NOS	156
pgx:icdom-96873	Burkitt lymphoma, NOS	397
pgx:icdom-96893	Splenic marginal zone B-cell lymphoma	5
pgx:icdom-96903	Follicular lymphoma, NOS	7
pgx:icdom-96953	Follicular lymphoma, grade 1	1
pgx:icdom-96993	Marginal zone B-cell lymphoma, NOS	5
pgx:icdom-97003	Mycosis fungoides	1
pgx:icdom-97013	Sezary syndrome	26
pgx:icdom-97023	Mature T-cell lymphoma, NOS	4
pgx:icdom-97093	Cutaneous T-cell lymphoma, NOS	10
pgx:icdom-97143	Anaplastic large cell lymphoma, T cell and Null cell type	34
pgx:icdom-97163	Hepatosplenic T-cell lymphoma	1
pgx:icdom-97193	NK/T-cell lymphoma, nasal and nasal-type	8
pgx:icdom-97273	Precursor cell lymphoblastic lymphoma, NOS	1
pgx:icdom-97313	Plasmacytoma, NOS	7
pgx:icdom-97323	Multiple myeloma	158
pgx:icdom-97423	Mast cell leukemia	4
pgx:icdom-97613	Waldenstrom macroglobulinemia	8
pgx:icdom-98013	Acute leukemia, NOS	1
pgx:icdom-98053	Acute biphenotypic leukemia	4
pgx:icdom-98113	B lymphoblastic leukemia/lymphoma, NOS	1
pgx:icdom-98233	B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma	7
pgx:icdom-98263	Burkitt cell leukemia	147
pgx:icdom-98273	Adult T-cell leukemia/lymphoma (HTLV-1 positive)	3
pgx:icdom-98313	T-cell large granular lymphocytic leukemia	2
pgx:icdom-98333	Prolymphocytic leukemia, B-cell type	4
pgx:icdom-98353	Precursor cell lymphoblastic leukemia, NOS	68
pgx:icdom-98363	Precursor B-cell lymphoblastic leukemia	24
pgx:icdom-98373	Precursor T-cell lymphoblastic leukemia	334
pgx:icdom-98403	Acute myeloid leukemia, M6 type	34
pgx:icdom-98603	Myeloid leukemia, NOS	1
pgx:icdom-98613	Acute myeloid leukemia, NOS	180
pgx:icdom-98633	Chronic myeloid leukemia, NOS	23
pgx:icdom-98663	Acute promyelocytic leukemia, t(15;17)(q22;q11-12)	21
pgx:icdom-98673	Acute myelomonocytic leukemia	11
pgx:icdom-98743	Acute myeloid leukemia with maturation	5
pgx:icdom-98753	Chronic myelogenous leukemia, BCR/ABL positive	5920
pgx:icdom-98763	Atypical chronic myeloid leukemia, BCR/ABL negative	1
pgx:icdom-98913	Acute monocytic leukemia	368
pgx:icdom-98983	Myeloid leukemia associated with Down Syndrome	6
pgx:icdom-99103	Acute megakaryoblastic leukemia	10
pgx:icdom-99203	Therapy related myeloid neoplasm	1
pgx:icdom-99403	Hairy cell leukemia	6
pgx:icdom-99453	Chronic myelomonocytic leukemia, NOS	1
pgx:icdom-99623	Essential thrombocythemia	2
pgx:icdom-99643	Chronic eosinophilic leukemia, NOS	2
pgx:icdom-99893	Myelodysplastic syndrome, NOS	13
pgx:icdom-00000	pgx:icdom-00000	57
pgx:icdom-72000	pgx:icdom-72000	2
pgx:icdom-80701	pgx:icdom-80701	1
