PMID:10471496	Pollack JR, Perou CM, Alizadeh AA, Eisen MB, Pergamenschikov et al. (1999): Genome-wide analysis of DNA copy-number changes using cDNA microarrays.	4
PMID:11687795	Snijders AM, Nowak N et al. (2001): Assembly of microarrays for genome-wide measurement...	8
PMID:12297621	Pollack JR, Sørlie T et al. (2002): Microarray analysis reveals a major direct...	10
PMID:12606952	Clark J, Edwards S et al. (2003): Genome-wide screening for complete genetic loss...	4
PMID:14716298	Feber A, Clark J et al. (2004): Amplification and overexpression of E2F3 in...	6
PMID:15486987	Zhao H, Kim Y, Wang P et al. (2005): Genome-wide characterization of gene expression variations...	8
PMID:16001072	Garraway LA, Widlund HR et al. (2005): Integrative genomic analyses identify MITF as...	116
PMID:16187286	Garnis C, Lockwood WW et al. (2006): High resolution analysis of non-small cell...	28
PMID:16382445	Wang YC, Juric D, Francisco B, Yu RX et al. (2006) Regional activation of chromosomal arm 7q with and without gene amplification in ...	17
PMID:16417655	Shadeo A et al. (2006): Comprehensive copy number profiles of breast...	7
PMID:16803564	Rinaldi A, Kwee I et al. (2006): Comparative genome-wide profiling of post-transplant lymphoproliferative...	5
PMID:16936777	Jong K, Marchiori E et al. (2007): Cross-platform array comparative genomic hybridization meta-analysis...	23
PMID:16960149	Mestre-Escorihuela C et al. (2007): Homozygous deletions localize novel tumor suppressor...	47
PMID:17243165	Narayan G, Bourdon V et al. (2007): Gene dosage alterations revealed by cDNA...	1
PMID:17260012	Jönsson G, Dahl C et al. (2007): Genomic profiling of malignant melanoma using...	47
PMID:17276656	Coe BP, Ylstra B et al. (2007) Resolving the resolution of array CGH.	2
PMID:17311676	Kloth JN, Oosting J et al. (2007): Combined array-comparative genomic hybridization and single-nucleotide...	20
PMID:17334996	Jönsson G, Staaf J et al. (2007): High-resolution genomic profiles of breast cancer...	11
PMID:17343727	Joosse SA, van Beers EH et al. (2007): Automated array-CGH optimized for archival formalin-fixed,...	21
PMID:17363583	Stark M et al. (2007): Genome-wide loss of heterozygosity and copy...	76
PMID:17426248	Olejniczak ET et al. (2007): Integrative genomic analysis of small-cell lung...	19
PMID:17440070	Greshock J, Nathanson K et al. (2007): Cancer cell lines as genetic models...	228
PMID:17440925	Rodriguez V, Chen Y et al. (2007): Chromosome 8 BAC array comparative genomic...	24
PMID:17495976	Fitzgibbon J, Iqbal S et al. (2007): Genome-wide detection of recurring sites of...	3
PMID:17516585	Ng G, Winder D, Muralidhar B et al. (2007): Gain and overexpression of the oncostatin...	9
PMID:17823928	Kimm LR, deLeeuw RJ et al. (2007): Frequent occurrence of deletions in primary...	1
PMID:17925008	Chin SF, Teschendorff AE et al. (2007): High-resolution aCGH and expression profiling identifies...	49
PMID:17968032	Greshock J, Feng B et al. (2007): A comparison of DNA copy number...	103
PMID:17981215	Selvarajah S, Yoshimoto M et al. (2007): Identification of cryptic microaberrations in osteosarcoma...	4
PMID:18161050	Schlaeger C, Longerich T et al. (2008): Etiology-dependent molecular mechanisms in human hepatocarcinogenesis....	4
PMID:18172304	Sabatino M, Zhao Y et al. (2008): Conservation of genetic alterations in recurrent...	13
PMID:18199546	Adler AS, Littlepage LE et al. (2008): CSN5 isopeptidase activity links COP9 signalosome...	5
PMID:18455123	Hu M, Yao J, Carroll DK et al. (2008): Regulation of in situ to invasive...	3
PMID:18559507	Hou Q, Wu YH, Grabsch H et al. (2008): Integrative genomics identifies RAB23 as an...	28
PMID:18698372	Sadikovic B, Yoshimoto M et al. (2008): In vitro analysis of integrated global...	2
PMID:18796136	Staaf J, Lindgren D et al. (2008): Segmentation-based detection of allelic imbalance and...	12
PMID:18923524	Chen Y, Takita J et al. (2008): Oncogenic mutations of ALK kinase in...	47
PMID:18973137	Sugimoto T, Seki N et al. (2009): The galanin signaling cascade is a...	9
PMID:19043412	Chiang DY, Getz G et al. (2009): High-resolution mapping of copy-number alterations with...	155
PMID:19047099	Jiang X, Zhou J et al. (2008): Imatinib targeting of KIT-mutant oncoprotein in...	6
PMID:19058220	Dafou D, Ramus SJ et al. (2009): Chromosomes 6 and 18 induce neoplastic...	8
PMID:19074898	Solomon DA, Kim JS et al. (2008): Mutational inactivation of PTPRD in glioblastoma...	21
PMID:19077451	Harada T, Chelala C et al. (2009): Genome-wide analysis of pancreatic cancer using...	7
PMID:19153074	Medina PP, Castillo SD et al. (2009): The SRY-HMG box gene, SOX4, is...	8
PMID:19188929	Guo J, Anderson MG et al. (2009): Identification of genes that confer tumor...	23
PMID:19261849	Salvesen HB, Carter SL et al. (2009): Integrated genomic profiling of endometrial carcinoma...	16
PMID:19287496	Gemenetzidis E, Bose A et al. (2009): FOXM1 upregulation is an early event...	9
PMID:19336547	Hsu WL, Chen JY et al. (2009): Independent effect of EBV and cigarette...	4
PMID:19366795	Crowder RJ, Phommaly C et al. (2009): PIK3CA and PIK3CB inhibition produce synthetic...	13
PMID:19372580	Hu X, Stern HM, Ge L et al. (2009): Genetic alterations and oncogenic pathways associated...	90
PMID:19380639	Schmitz R, Hansmann ML et al. (2009): TNFAIP3 (A20) is a tumor suppressor...	3
PMID:19412163	Kato M, Sanada M et al. (2009) Frequent inactivation of A20 in B-cell lymphomas.	3
PMID:19432969	Muggerud AA, Edgren H et al. (2009): Data integration from two microarray platforms...	6
PMID:19451690	Sos ML, Michel K et al. (2009): Predicting drug susceptibility of non-small cell...	84
PMID:19470766	Beroukhim R, Brunet JP et al. (2009): Patterns of gene expression and copy-number...	21
PMID:19477428	Singh A, Greninger P et al. (2009): A gene expression signature associated with...	20
PMID:19563644	Buffart TE, Tijssen M et al. (2009): NMD inhibition fails to identify tumour...	2
PMID:19582160	Kao J, Salari K et al. (2009): Molecular profiling of breast cancer cell...	50
PMID:19755855	Ramos AH, Dutt A et al. (2009): Amplification of chromosomal segment 4q12 in...	5
PMID:19903341	Popova T, Manié E et al. (2009): Genome Alteration Print (GAP): a tool...	2
PMID:19946270	Veeriah S, Taylor BS et al. (2010): Somatic mutations of the Parkinson's disease-associated...	1
PMID:19995423	Curtis C, Lynch AG et al. (2009): The pitfalls of platform comparison: DNA...	31
PMID:20014447	Tsui IF et al. (2010): Integrative molecular characterization of head and...	6
PMID:20084286	Andrews J, Kennette W et al. (2010): Multi-platform whole-genome microarray analyses refine the...	4
PMID:20118985	Ercan D, Zejnullahu K et al. (2010): Amplification of EGFR T790M causes resistance...	13
PMID:20126413	Clark MJ, Homer N et al. (2010): U87MG decoded: the genomic sequence of...	1
PMID:20129249	Turke AB, Zejnullahu K et al. (2010): Preexistence and clonal selection of MET...	12
PMID:20164920	Beroukhim R, Mermel CH et al. (2010): The landscape of somatic copy-number alteration...	91
PMID:20169162	Kadota M, Yang HH et al. (2010): Delineating genetic alterations for tumor progression...	8
PMID:20179022	Berger MF, Levin JZ et al. (2010): Integrative analysis of the melanoma transcriptome....	3
PMID:20215515	Rothenberg SM, Mohapatra G et al. (2010): A genome-wide screen for microdeletions reveals...	435
PMID:20227111	Pedranzini L, Mottadelli F et al. (2010): Differential cytogenomics and miRNA signature of...	3
PMID:20444257	Wolf M, Korja M et al. (2010): Array-based gene expression, CGH and tissue...	2
PMID:20478067	Chari R, Coe BP et al. (2010): An integrative multi-dimensional genetic and epigenetic...	25
PMID:20513752	Lilljebjörn H, Soneson C et al. (2010): The correlation pattern of acquired copy...	2
PMID:20544847	Gast A, Scherer D et al. (2010): Somatic alterations in the melanoma genome:...	60
PMID:20569491	Lu X, Zhang K et al. (2010): An algorithm for classifying tumors based...	150
PMID:20581869	Cooke SL, Ng CK et al. (2010): Genomic analysis of genetic heterogeneity and...	46
PMID:20601955	Barretina J, Taylor BS et al. (2010): Subtype-specific genomic alterations define new targets...	3
PMID:20615970	Voortman J, Lee JH et al. (2010): Array comparative genomic hybridization-based characterization of...	13
PMID:20628145	Green MR, Monti S et al. (2010): Integrative analysis reveals selective 9p24.1 amplification,...	28
PMID:20631050	Storlazzi CT, Lonoce A et al. (2010): Gene amplification as double minutes or...	10
PMID:20883453	Rose AE, Wang G et al. (2011): Clinical relevance of SKP2 alterations in...	18
PMID:21063397	Matsuda R, Enokida H et al. (2011): LY6K is a novel molecular target...	4
PMID:21082043	Rantala JK, Edgren H et al. (2010): Integrative functional genomics analysis of sustained...	1
PMID:21107323	Nazarian R, Shi H et al. (2010): Melanomas acquire resistance to B-RAF(V600E) inhibition...	4
PMID:21168406	Rath P, Miller DC et al. (2011): Isolation and characterization of a population...	1
PMID:21245096	Murakami H, Mizuno T et al. (2011): LATS2 is a tumor suppressor gene...	14
PMID:21247443	Edgren H, Murumagi A et al. (2011): Identification of fusion genes in breast...	4
PMID:21294127	Ruiz C, Holz DR et al. (2011): Amplification and overexpression of vinculin are...	4
PMID:21308741	Kuranda K, Berthon C et al. (2011): Expression of CD34 in hematopoietic cancer...	4
PMID:21368758	Steidl C, Shah SP, Woolcock BW, Rui L, Kawahara M, Farinha et al. (2011): MHC class II transactivator CIITA is a recurrent gene fusion partner in lymphoid cancers.	2
PMID:21397856	Theurillat JP, Metzler SC et al. (2011): URI is an oncogene amplified in...	2
PMID:21397858	Sawey ET, Chanrion M et al. (2011): Identification of a therapeutic strategy targeting...	12
PMID:21494657	Valsesia A, Rimoldi D et al. (2011): Network-guided analysis of genes with altered...	19
PMID:21584902	Swoboda A, Rasin-Streden D et al. (2011): Identification of genetic disparity between primary...	3
PMID:21602917	Valenzuela MS, Chen Y, Davis S, Yang F, Walker RL, Bilke et al. (2011): Preferential localization of human origins of DNA replication at the 5'-ends of expressed genes and at evolutionarily ...	10
PMID:21642991	Bott M, Brevet M et al. (2011): The nuclear deubiquitinase BAP1 is commonly...	25
PMID:21666724	Wu J, Liu S, Liu G et al. (2012): Identification and functional analysis of 9p24...	4
PMID:21685375	Roy D, Sin SH, Damania B et al. (2011): Tumor suppressor genes FHIT and WWOX...	34
PMID:21752925	Guenthoer J, Diede SJ et al. (2012): Assessment of palindromes as platforms for...	1
PMID:21822310	Mackintosh C, Ordóñez JL et al. (2012): 1q gain and CDT2 overexpression underlie...	18
PMID:22023820	Rasmussen M, Sundström M et al. (2011): Allele-specific copy number analysis of tumor...	2
PMID:22032829	Luan Y, Kogi M, Rajaguru P et al. (2012): Microarray analysis of responsible genes in...	2
PMID:22140652	Wang XS, Shankar S et al. (2011): Characterization of KRAS rearrangements in metastatic...	11
PMID:22183581	Ng CK, Cooke SL et al. (2012): The role of tandem duplicator phenotype...	1
PMID:22320325	Kondo Y, Nagai K et al. (2012): Overexpression of the DNA sensor proteins,...	8
PMID:22347499	Ruan X, Kocher JP, Pommier Y, Liu H et al. (2012) Mass homozygotes accumulation in the NCI-60 cancer cell lines as compared to ...	126
PMID:22412903	Vazquez-Mena O, Medina-Martinez I et al. (2012): Amplified genes may be overexpressed, unchanged,...	8
PMID:22460905	Barretina J, Caponigro G et al. (2012): The Cancer Cell Line Encyclopedia enables...	967
PMID:22570180	Swoboda A, Schanab O et al. (2012): MET expression in melanoma correlates with...	1
PMID:22666492	Armeanu-Ebinger S et al. (2012): Characterisation of the cell line HC-AFW1...	1
PMID:22722845	Scuoppo C, Miething C et al. (2012): A tumour suppressor network relying on...	10
PMID:22815911	Hu C, Wei W, Chen X et al. (2012): A global view of the oncogenic...	4
PMID:22816737	Fresquet V, Robles EF et al. (2012): High-throughput sequencing analysis of the chromosome...	4
PMID:22832581	Northcott PA, Shih DJ et al. (2012): Subgroup-specific structural variation across 1,000 medulloblastoma...	10
PMID:22874878	Magrangeas F, Avet-Loiseau H et al. (2013): Minor clone provides a reservoir for...	2
