pgx:icdot-C01.9	Base of tongue, NOS	15
pgx:icdot-C02.9	Tongue, NOS	28
pgx:icdot-C03.0	Upper gum	1
pgx:icdot-C03.1	Lower gum	1
pgx:icdot-C03.9	Gum, NOS	20
pgx:icdot-C04.9	Floor of mouth, NOS	32
pgx:icdot-C06.2	Retromolar area	4
pgx:icdot-C06.9	Mouth, NOS	53
pgx:icdot-C07.9	Parotid gland	1
pgx:icdot-C08.0	Submandibular gland	6
pgx:icdot-C08.9	Major salivary gland, NOS	1
pgx:icdot-C09.9	Tonsil, NOS	12
pgx:icdot-C10.9	Oropharynx, NOS	22
pgx:icdot-C11.9	Nasopharynx, NOS	24
pgx:icdot-C12.9	Pyriform sinus	2
pgx:icdot-C13	HYPOPHARYNX	20
pgx:icdot-C13.9	Hypopharynx, NOS	1
pgx:icdot-C14.0	Pharynx, NOS	3
pgx:icdot-C15.9	Esophagus, NOS	159
pgx:icdot-C16.0	Cardia, NOS	2
pgx:icdot-C16.1	Fundus of stomach	2
pgx:icdot-C16.8	Overlapping lesion of stomach	1
pgx:icdot-C16.9	Stomach, NOS	321
pgx:icdot-C17.0	Duodenum	8
pgx:icdot-C17.9	Small intestine, NOS	4
pgx:icdot-C18.0	Cecum	40
pgx:icdot-C18.9	Colon, NOS	1652
pgx:icdot-C19.9	Rectosigmoid junction	1
pgx:icdot-C20.9	Rectum, NOS	50
pgx:icdot-C21.8	Overlapping lesion of rectum, anus and anal canal	6
pgx:icdot-C22.0	Liver	368
pgx:icdot-C22.1	Intrahepatic bile duct	37
pgx:icdot-C23.9	Gallbladder	12
pgx:icdot-C24.0	Extrahepatic bile duct	3
pgx:icdot-C24.1	Ampulla of Vater	5
pgx:icdot-C24.9	Biliary tract, NOS	9
pgx:icdot-C25.3	Pancreatic duct	177
pgx:icdot-C25.9	Pancreas, NOS	183
pgx:icdot-C30.0	Nasal cavity	16
pgx:icdot-C31.0	Maxillary sinus	5
pgx:icdot-C32.9	Larynx, NOS	79
pgx:icdot-C34.9	Lung, NOS	2612
pgx:icdot-C37.9	Thymus	1
pgx:icdot-C38.3	Mediastinum, NOS	10
pgx:icdot-C38.4	Pleura, NOS	161
pgx:icdot-C41.4	Pelvic bones, sacrum, coccyx and associated joints	8
pgx:icdot-C41.9	Bone, NOS	245
pgx:icdot-C42.1	Bone marrow	7438
pgx:icdot-C42.2	Spleen	5
pgx:icdot-C42.4	Hematopoietic system, NOS	444
pgx:icdot-C44.2	External ear	1
pgx:icdot-C44.4	Skin of scalp and neck	1
pgx:icdot-C44.9	Skin, NOS	2221
pgx:icdot-C47.9	Autonomic nervous system, NOS	93
pgx:icdot-C48.0	Retroperitoneum	1
pgx:icdot-C48.1	Specified parts of peritoneum	2
pgx:icdot-C48.2	Peritoneum, NOS	1
pgx:icdot-C49.3	Connective, subcutaneous and other soft tissues of thorax	6
pgx:icdot-C49.4	Connective, subcutaneous and other soft tissues of abdomen	7
pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	335
pgx:icdot-C50.9	Breast, NOS	1801
pgx:icdot-C51.9	Vulva, NOS	19
pgx:icdot-C52.9	Vagina, NOS	2
pgx:icdot-C53.9	Cervix uteri	114
pgx:icdot-C54.1	Endometrium	136
pgx:icdot-C54.9	Corpus uteri	10
pgx:icdot-C55.9	Uterus, NOS	47
pgx:icdot-C56.9	Ovary	727
pgx:icdot-C57.0	Fallopian tube	1
pgx:icdot-C60.9	Penis, NOS	5
pgx:icdot-C61.9	Prostate gland	284
pgx:icdot-C62.9	Testis, NOS	12
pgx:icdot-C64.9	Kidney, NOS	284
pgx:icdot-C65	RENAL PELVIS	1
pgx:icdot-C65.9	Renal pelvis	5
pgx:icdot-C66	URETER	1
pgx:icdot-C67.0	Trigone of bladder	72
pgx:icdot-C67.9	Bladder, NOS	146
pgx:icdot-C69.0	Conjunctiva	4
pgx:icdot-C69.2	Retina	12
pgx:icdot-C69.4	Ciliary body	36
pgx:icdot-C70.9	Meninges, NOS	1
pgx:icdot-C71	BRAIN	14
pgx:icdot-C71.6	Cerebellum, NOS	29
pgx:icdot-C71.7	Brain stem	37
pgx:icdot-C71.9	Brain, NOS	791
pgx:icdot-C72.9	Nervous system, NOS	13
pgx:icdot-C73.9	Thyroid gland	118
pgx:icdot-C74.0	Cortex of adrenal gland	2
pgx:icdot-C74.9	Adrenal gland, NOS	31
pgx:icdot-C75.9	Endocrine gland, NOS	1
pgx:icdot-C76.0	Head, face or neck, NOS	29
pgx:icdot-C76.2	Abdomen, NOS	2
pgx:icdot-C77.9	Lymph node, NOS	206
pgx:icdot-C80.9	Unknown primary site	9
pgx:icdot-C76.9	pgx:icdot-C76.9	5
